player_id,transfer_date,transfer_season,from_club_id,to_club_id,from_club_name,to_club_name,transfer_fee,market_value_in_eur,player_name,transfer_type,date_of_birth,country_of_citizenship,position,age_at_transfer,game_day,transfer_date_str
39728,2025-07-01,25/26,12.0,123.0,Roma,Retired,0.0,2000000.0,Mats Hummels,Transfer,1988-12-16,Germany,Defender,36.539356605065024,38,2025-07-01
266302,2014-07-01,14/15,448.0,1184.0,Vojvodina,Genk,1000000.0,400000.0,Sergej Milinković-Savić,,1995-02-27,Serbia,Midfield,19.340177960301162,39,2014-07-01
266302,2015-08-06,15/16,1184.0,398.0,Genk,Lazio,12000000.0,4000000.0,Sergej Milinković-Savić,,1995-02-27,Serbia,Midfield,20.438056125941138,39,2015-08-06
266302,2023-07-12,23/24,398.0,1114.0,Lazio,Al-Hilal,40000000.0,50000000.0,Sergej Milinković-Savić,,1995-02-27,Serbia,Midfield,28.369609856262834,39,2023-07-12
104752,2009-01-01,08/09,21696.0,6678.0,Thrasyvoul,Thrasyvoulos,0.0,0.0,Konstantinos Manolas,Transfer,1991-06-14,Greece,Defender,17.5523613963039,40,2009-01-01
104752,2009-07-01,09/10,6678.0,2441.0,Thrasyvoulos,AEK Athens,50000.0,100000.0,Konstantinos Manolas,Transfer,1991-06-14,Greece,Defender,18.04791238877481,40,2009-07-01
104752,2012-07-01,12/13,2441.0,683.0,AEK Athens,Olympiacos,0.0,2000000.0,Konstantinos Manolas,Transfer,1991-06-14,Greece,Defender,21.048596851471594,40,2012-07-01
104752,2014-08-26,14/15,683.0,12.0,Olympiacos,Roma,15000000.0,6000000.0,Konstantinos Manolas,,1991-06-14,Greece,Defender,23.200547570157426,40,2014-08-26
104752,2019-07-01,19/20,12.0,6195.0,Roma,Napoli,36000000.0,45000000.0,Konstantinos Manolas,,1991-06-14,Greece,Defender,28.046543463381244,40,2019-07-01
104752,2022-01-01,21/22,6195.0,683.0,Napoli,Olympiacos,2500000.0,5000000.0,Konstantinos Manolas,Transfer,1991-06-14,Greece,Defender,30.55167693360712,40,2022-01-01
104752,2022-09-23,22/23,683.0,13613.0,Olympiacos,Sharjah,0.0,4500000.0,Konstantinos Manolas,Transfer,1991-06-14,Greece,Defender,31.277207392197127,40,2022-09-23
104752,2024-01-16,23/24,13613.0,515.0,Sharjah,Without,0.0,2500000.0,Konstantinos Manolas,Transfer,1991-06-14,Greece,Defender,32.591375770020534,40,2024-01-16
104752,2024-02-09,23/24,515.0,380.0,Without,Salernitana,0.0,2500000.0,Konstantinos Manolas,Transfer,1991-06-14,Greece,Defender,32.6570841889117,40,2024-02-09
104752,2024-10-16,24/25,380.0,33569.0,Salernitana,Pannaxiakos,0.0,0.0,Konstantinos Manolas,Transfer,1991-06-14,Greece,Defender,33.34154688569473,40,2024-10-16
221025,2011-07-01,11/12,12963.0,8889.0,Boavista Y19,Benfica,0.0,0.0,André Gomes,Transfer,1993-07-30,Portugal,Midfield,17.919233401779604,41,2011-07-01
221025,2012-07-01,12/13,8889.0,294.0,Benfica,Benfica,0.0,0.0,André Gomes,Transfer,1993-07-30,Portugal,Midfield,18.921286789869953,41,2012-07-01
221025,2014-07-17,14/15,294.0,1049.0,Benfica,Valencia,0.0,5000000.0,André Gomes,,1993-07-30,Portugal,Midfield,20.9637234770705,41,2014-07-17
221025,2015-06-30,14/15,1049.0,294.0,Valencia,Benfica,0.0,15000000.0,André Gomes,,1993-07-30,Portugal,Midfield,21.916495550992472,41,2015-06-30
221025,2015-07-01,15/16,294.0,1049.0,Benfica,Valencia,20000000.0,20000000.0,André Gomes,,1993-07-30,Portugal,Midfield,21.919233401779604,41,2015-07-01
221025,2016-07-21,16/17,1049.0,131.0,Valencia,Barcelona,37000000.0,30000000.0,André Gomes,,1993-07-30,Portugal,Midfield,22.976043805612594,41,2016-07-21
221025,2018-08-09,18/19,131.0,29.0,Barcelona,Everton,0.0,15000000.0,André Gomes,,1993-07-30,Portugal,Midfield,25.026694045174537,41,2018-08-09
221025,2019-06-30,18/19,29.0,131.0,Everton,Barcelona,0.0,28000000.0,André Gomes,,1993-07-30,Portugal,Midfield,25.916495550992472,41,2019-06-30
221025,2019-07-01,19/20,131.0,29.0,Barcelona,Everton,25000000.0,28000000.0,André Gomes,Transfer,1993-07-30,Portugal,Midfield,25.919233401779604,41,2019-07-01
221025,2022-09-01,22/23,29.0,1082.0,Everton,Lille,0.0,18000000.0,André Gomes,,1993-07-30,Portugal,Midfield,29.089664613278575,41,2022-09-01
221025,2023-06-30,22/23,1082.0,29.0,Lille,Everton,0.0,16000000.0,André Gomes,,1993-07-30,Portugal,Midfield,29.916495550992472,41,2023-06-30
221025,2024-07-01,24/25,29.0,515.0,Everton,Without,0.0,10000000.0,André Gomes,Transfer,1993-07-30,Portugal,Midfield,30.921286789869953,41,2024-07-01
221025,2024-09-06,24/25,515.0,1082.0,Without,Lille,0.0,10000000.0,André Gomes,Transfer,1993-07-30,Portugal,Midfield,31.104722792607802,41,2024-09-06
221025,2026-02-19,25/26,1082.0,813.0,Lille,Columbus,0.0,4500000.0,André Gomes,,1993-07-30,Portugal,Midfield,32.558521560574945,41,2026-02-19
890290,2022-07-01,22/23,49567.0,11008.0,Juventus,Juventus,0.0,0.0,Dean Huijsen,Transfer,2005-04-14,Spain,Defender,17.21286789869952,42,2022-07-01
890290,2023-01-01,22/23,11008.0,41101.0,Juventus,Juve Next Gen,0.0,0.0,Dean Huijsen,Transfer,2005-04-14,Spain,Defender,17.71663244353183,42,2023-01-01
890290,2023-11-07,23/24,41101.0,506.0,Juve Next Gen,Juventus,0.0,400000.0,Dean Huijsen,Transfer,2005-04-14,Spain,Defender,18.56536618754278,42,2023-11-07
890290,2024-01-06,23/24,506.0,12.0,Juventus,Roma,0.0,2500000.0,Dean Huijsen,Loan,2005-04-14,Spain,Defender,18.729637234770706,42,2024-01-06
890290,2024-06-30,23/24,12.0,506.0,Roma,Juventus,0.0,10000000.0,Dean Huijsen,Return from loan,2005-04-14,Spain,Defender,19.211498973305954,42,2024-06-30
890290,2024-07-30,24/25,506.0,989.0,Juventus,Bournemouth,22100000.0,10000000.0,Dean Huijsen,,2005-04-14,Spain,Defender,19.293634496919918,42,2024-07-30
890290,2025-06-01,25/26,989.0,418.0,Bournemouth,Real Madrid,62500000.0,60000000.0,Dean Huijsen,Transfer,2005-04-14,Spain,Defender,20.13141683778234,42,2025-06-01
249565,2017-07-01,17/18,58.0,162.0,RSC Anderlecht,Monaco,25000000.0,22000000.0,Youri Tielemans,,1997-05-07,Belgium,Midfield,20.150581793292265,43,2017-07-01
249565,2019-01-31,18/19,162.0,1003.0,Monaco,Leicester City,0.0,18000000.0,Youri Tielemans,,1997-05-07,Belgium,Midfield,21.73579739904175,43,2019-01-31
249565,2019-06-30,18/19,1003.0,162.0,Leicester City,Monaco,0.0,38000000.0,Youri Tielemans,,1997-05-07,Belgium,Midfield,22.146475017111566,43,2019-06-30
249565,2019-07-08,19/20,162.0,1003.0,Monaco,Leicester City,45000000.0,38000000.0,Youri Tielemans,Transfer,1997-05-07,Belgium,Midfield,22.168377823408623,43,2019-07-08
249565,2023-07-01,23/24,1003.0,405.0,Leicester City,Aston Villa,0.0,25000000.0,Youri Tielemans,,1997-05-07,Belgium,Midfield,26.1492128678987,43,2023-07-01
90466,2007-07-01,07/08,11994.0,1032.0,Reading,Reading,0.0,0.0,Gylfi Sigurdsson,Transfer,1989-09-08,Iceland,Midfield,17.809719370294317,44,2007-07-01
90466,2008-10-01,08/09,1032.0,3054.0,Reading,Shrewsbury,0.0,0.0,Gylfi Sigurdsson,Loan,1989-09-08,Iceland,Midfield,19.06365503080082,44,2008-10-01
90466,2008-11-01,08/09,3054.0,1032.0,Shrewsbury,Reading,0.0,0.0,Gylfi Sigurdsson,Return from loan,1989-09-08,Iceland,Midfield,19.148528405201915,44,2008-11-01
90466,2009-02-01,08/09,1032.0,1042.0,Reading,Crewe Alexandra,0.0,50000.0,Gylfi Sigurdsson,Loan,1989-09-08,Iceland,Midfield,19.40041067761807,44,2009-02-01
90466,2009-05-01,08/09,1042.0,1032.0,Crewe Alexandra,Reading,0.0,50000.0,Gylfi Sigurdsson,Return from loan,1989-09-08,Iceland,Midfield,19.644079397672826,44,2009-05-01
90466,2010-08-31,10/11,1032.0,533.0,Reading,Hoffenheim,5200000.0,5000000.0,Gylfi Sigurdsson,,1989-09-08,Iceland,Midfield,20.97741273100616,44,2010-08-31
90466,2012-01-02,11/12,533.0,2288.0,Hoffenheim,Swansea,0.0,7500000.0,Gylfi Sigurdsson,Loan,1989-09-08,Iceland,Midfield,22.316221765913756,44,2012-01-02
90466,2012-06-30,11/12,2288.0,533.0,Swansea,Hoffenheim,0.0,8500000.0,Gylfi Sigurdsson,Return from loan,1989-09-08,Iceland,Midfield,22.809034907597535,44,2012-06-30
90466,2012-07-04,12/13,533.0,148.0,Hoffenheim,Tottenham Hotspur,10000000.0,8500000.0,Gylfi Sigurdsson,Transfer,1989-09-08,Iceland,Midfield,22.819986310746064,44,2012-07-04
90466,2014-07-23,14/15,148.0,2288.0,Tottenham Hotspur,Swansea,10100000.0,8000000.0,Gylfi Sigurdsson,Transfer,1989-09-08,Iceland,Midfield,24.870636550308006,44,2014-07-23
90466,2017-08-16,17/18,2288.0,29.0,Swansea,Everton,49400000.0,25000000.0,Gylfi Sigurdsson,Transfer,1989-09-08,Iceland,Midfield,27.93702943189596,44,2017-08-16
90466,2022-07-01,22/23,29.0,2113.0,Everton,Career break,0.0,0.0,Gylfi Sigurdsson,Transfer,1989-09-08,Iceland,Midfield,32.8104038329911,44,2022-07-01
90466,2023-08-31,23/24,2113.0,369.0,Career break,Lyngby,0.0,0.0,Gylfi Sigurdsson,Transfer,1989-09-08,Iceland,Midfield,33.97672826830938,44,2023-08-31
90466,2024-03-16,23/24,369.0,1033.0,Lyngby,Valur,0.0,750000.0,Gylfi Sigurdsson,Transfer,1989-09-08,Iceland,Midfield,34.51882272416153,44,2024-03-16
90466,2025-03-17,24/25,1033.0,5849.0,Valur,Víkingur,135000.0,500000.0,Gylfi Sigurdsson,Transfer,1989-09-08,Iceland,Midfield,35.520876112251884,44,2025-03-17
431755,2017-07-01,17/18,49568.0,11998.0,Atalanta,Atalanta,0.0,0.0,Dejan Kulusevski,Transfer,2000-04-25,Sweden,Midfield,17.182751540041068,45,2017-07-01
431755,2019-01-01,18/19,11998.0,800.0,Atalanta,Atalanta,0.0,0.0,Dejan Kulusevski,Transfer,2000-04-25,Sweden,Midfield,18.68583162217659,45,2019-01-01
431755,2019-07-18,19/20,800.0,130.0,Atalanta,Parma,0.0,1000000.0,Dejan Kulusevski,Loan,2000-04-25,Sweden,Midfield,19.227926078028748,45,2019-07-18
431755,2020-01-01,19/20,130.0,800.0,Parma,Atalanta,0.0,25000000.0,Dejan Kulusevski,Transfer,2000-04-25,Sweden,Midfield,19.685147159479808,45,2020-01-01
431755,2020-01-02,19/20,800.0,506.0,Atalanta,Juventus,39000000.0,25000000.0,Dejan Kulusevski,Transfer,2000-04-25,Sweden,Midfield,19.68788501026694,45,2020-01-02
431755,2020-01-02,19/20,506.0,130.0,Juventus,Parma,0.0,25000000.0,Dejan Kulusevski,Loan,2000-04-25,Sweden,Midfield,19.68788501026694,45,2020-01-02
431755,2020-08-31,19/20,130.0,506.0,Parma,Juventus,0.0,40000000.0,Dejan Kulusevski,Return from loan,2000-04-25,Sweden,Midfield,20.35044490075291,45,2020-08-31
431755,2022-01-31,21/22,506.0,148.0,Juventus,Tottenham Hotspur,0.0,30000000.0,Dejan Kulusevski,Loan,2000-04-25,Sweden,Midfield,21.76865160848734,45,2022-01-31
431755,2023-06-30,22/23,148.0,506.0,Tottenham Hotspur,Juventus,0.0,50000000.0,Dejan Kulusevski,Return from loan,2000-04-25,Sweden,Midfield,23.17864476386037,45,2023-06-30
431755,2023-07-01,23/24,506.0,148.0,Juventus,Tottenham Hotspur,30000000.0,50000000.0,Dejan Kulusevski,,2000-04-25,Sweden,Midfield,23.1813826146475,45,2023-07-01
77100,2010-08-01,10/11,14708.0,585.0,São Paulo,São Paulo,0.0,0.0,Lucas Moura,Transfer,1992-08-13,Brazil,Attack,17.965776865160848,46,2010-08-01
77100,2013-01-01,12/13,585.0,583.0,São Paulo,Paris Saint-Germain,40000000.0,35000000.0,Lucas Moura,Transfer,1992-08-13,Brazil,Attack,20.386036960985628,46,2013-01-01
77100,2018-01-31,17/18,583.0,148.0,Paris Saint-Germain,Tottenham Hotspur,28400000.0,28000000.0,Lucas Moura,Transfer,1992-08-13,Brazil,Attack,25.467488021902806,46,2018-01-31
77100,2023-08-02,23/24,148.0,585.0,Tottenham Hotspur,São Paulo,0.0,6000000.0,Lucas Moura,Transfer,1992-08-13,Brazil,Attack,30.967830253251197,46,2023-08-02
463600,2020-07-01,20/21,12765.0,1082.0,Lille,Lille,0.0,0.0,Lucas Chevalier,Transfer,2001-11-06,France,Goalkeeper,18.650239561943874,47,2020-07-01
463600,2021-07-09,21/22,1082.0,1423.0,Lille,Valenciennes,0.0,500000.0,Lucas Chevalier,Loan,2001-11-06,France,Goalkeeper,19.67145790554415,47,2021-07-09
463600,2022-06-30,21/22,1423.0,1082.0,Valenciennes,Lille,0.0,2500000.0,Lucas Chevalier,Return from loan,2001-11-06,France,Goalkeeper,20.646132785763175,47,2022-06-30
463600,2025-08-09,25/26,1082.0,583.0,Lille,Paris Saint-Germain,40000000.0,30000000.0,Lucas Chevalier,,2001-11-06,France,Goalkeeper,23.756331279945243,47,2025-08-09
325443,2016-01-01,15/16,8955.0,1092.0,Bromma,Brommapojkarna,0.0,0.0,Viktor Gyökeres,Transfer,1998-06-04,Sweden,Attack,17.57700205338809,48,2016-01-01
325443,2018-01-01,17/18,1092.0,1237.0,Brommapojkarna,Brighton & Hove Albion,1000000.0,500000.0,Viktor Gyökeres,Transfer,1998-06-04,Sweden,Attack,19.578370978781656,48,2018-01-01
325443,2019-07-25,19/20,1237.0,35.0,Brighton & Hove Albion,St. Pauli,0.0,500000.0,Viktor Gyökeres,,1998-06-04,Sweden,Attack,21.138945927446954,48,2019-07-25
325443,2020-06-30,19/20,35.0,1237.0,St. Pauli,Brighton & Hove Albion,0.0,800000.0,Viktor Gyökeres,,1998-06-04,Sweden,Attack,22.072553045859,48,2020-06-30
325443,2020-10-02,20/21,1237.0,2288.0,Brighton & Hove Albion,Swansea,0.0,1000000.0,Viktor Gyökeres,,1998-06-04,Sweden,Attack,22.32991101984942,48,2020-10-02
325443,2021-01-14,20/21,2288.0,1237.0,Swansea,Brighton & Hove Albion,0.0,1000000.0,Viktor Gyökeres,,1998-06-04,Sweden,Attack,22.614647501711158,48,2021-01-14
325443,2021-01-15,20/21,1237.0,990.0,Brighton & Hove Albion,Coventry,0.0,1000000.0,Viktor Gyökeres,,1998-06-04,Sweden,Attack,22.61738535249829,48,2021-01-15
325443,2021-05-31,20/21,990.0,1237.0,Coventry,Brighton & Hove Albion,0.0,800000.0,Viktor Gyökeres,,1998-06-04,Sweden,Attack,22.989733059548254,48,2021-05-31
325443,2021-07-09,21/22,1237.0,990.0,Brighton & Hove Albion,Coventry,1200000.0,1000000.0,Viktor Gyökeres,,1998-06-04,Sweden,Attack,23.096509240246405,48,2021-07-09
325443,2023-07-13,23/24,990.0,336.0,Coventry,Sporting CP,24000000.0,13000000.0,Viktor Gyökeres,,1998-06-04,Sweden,Attack,25.10609171800137,48,2023-07-13
325443,2025-07-26,25/26,336.0,11.0,Sporting CP,Arsenal,66900000.0,75000000.0,Viktor Gyökeres,,1998-06-04,Sweden,Attack,27.143052703627653,48,2025-07-26
95424,2008-07-01,08/09,12806.0,350.0,Sheff Utd,Sheff Utd,0.0,0.0,Kyle Walker,Transfer,1990-05-28,England,Defender,18.094455852156056,49,2008-07-01
95424,2008-11-01,08/09,350.0,1302.0,Sheff Utd,Northampton,0.0,0.0,Kyle Walker,Loan,1990-05-28,England,Defender,18.431211498973305,49,2008-11-01
95424,2009-01-01,08/09,1302.0,350.0,Northampton,Sheff Utd,0.0,0.0,Kyle Walker,Return from loan,1990-05-28,England,Defender,18.598220396988363,49,2009-01-01
95424,2009-07-22,09/10,350.0,148.0,Sheff Utd,Tottenham Hotspur,5900000.0,50000.0,Kyle Walker,Transfer,1990-05-28,England,Defender,19.15126625598905,49,2009-07-22
95424,2009-08-04,09/10,148.0,350.0,Tottenham Hotspur,Sheff Utd,0.0,50000.0,Kyle Walker,Loan,1990-05-28,England,Defender,19.186858316221766,49,2009-08-04
95424,2010-02-01,09/10,350.0,148.0,Sheff Utd,Tottenham Hotspur,0.0,3000000.0,Kyle Walker,Return from loan,1990-05-28,England,Defender,19.682409308692677,49,2010-02-01
95424,2010-09-13,10/11,148.0,1039.0,Tottenham Hotspur,QPR,0.0,2000000.0,Kyle Walker,Loan,1990-05-28,England,Defender,20.295687885010267,49,2010-09-13
95424,2010-12-31,10/11,1039.0,148.0,QPR,Tottenham Hotspur,0.0,2000000.0,Kyle Walker,Return from loan,1990-05-28,England,Defender,20.594113620807665,49,2010-12-31
95424,2011-01-05,10/11,148.0,405.0,Tottenham Hotspur,Aston Villa,0.0,2000000.0,Kyle Walker,Loan,1990-05-28,England,Defender,20.607802874743328,49,2011-01-05
95424,2011-05-31,10/11,405.0,148.0,Aston Villa,Tottenham Hotspur,0.0,2000000.0,Kyle Walker,Return from loan,1990-05-28,England,Defender,21.00752908966461,49,2011-05-31
95424,2017-07-14,17/18,148.0,281.0,Tottenham Hotspur,Manchester City,52700000.0,30000000.0,Kyle Walker,Transfer,1990-05-28,England,Defender,27.129363449691994,49,2017-07-14
95424,2025-01-24,24/25,281.0,5.0,Manchester City,AC Milan,0.0,10000000.0,Kyle Walker,Loan,1990-05-28,England,Defender,34.6611909650924,49,2025-01-24
95424,2025-06-30,24/25,5.0,281.0,AC Milan,Manchester City,0.0,4000000.0,Kyle Walker,Return from loan,1990-05-28,England,Defender,35.09103353867214,49,2025-06-30
95424,2025-07-05,25/26,281.0,1132.0,Manchester City,Burnley,5000000.0,4000000.0,Kyle Walker,,1990-05-28,England,Defender,35.1047227926078,49,2025-07-05
503733,2018-07-01,18/19,6920.0,9261.0,Everton,Everton,0.0,0.0,Anthony Gordon,Transfer,2001-02-24,England,Attack,17.347022587268995,50,2018-07-01
503733,2020-01-01,19/20,9261.0,29.0,Everton,Everton,0.0,1500000.0,Anthony Gordon,Transfer,2001-02-24,England,Attack,18.850102669404517,50,2020-01-01
503733,2021-02-01,20/21,29.0,466.0,Everton,Preston,0.0,5000000.0,Anthony Gordon,Loan,2001-02-24,England,Attack,19.93702943189596,50,2021-02-01
503733,2021-05-31,20/21,466.0,29.0,Preston,Everton,0.0,5000000.0,Anthony Gordon,Return from loan,2001-02-24,England,Attack,20.262833675564682,50,2021-05-31
503733,2023-01-29,22/23,29.0,762.0,Everton,Newcastle United,45600000.0,40000000.0,Anthony Gordon,,2001-02-24,England,Attack,21.927446954141,50,2023-01-29
503733,2026-07-01,26/27,762.0,131.0,Newcastle United,Barcelona,80000000.0,65000000.0,Anthony Gordon,,2001-02-24,England,Attack,25.347022587268995,50,2026-07-01
357164,2016-07-01,16/17,48365.0,10283.0,Sporting CP,Sporting CP,0.0,0.0,Rafael Leão,Transfer,1999-06-10,Portugal,Attack,17.059548254620122,51,2016-07-01
357164,2017-07-01,17/18,10283.0,10949.0,Sporting CP,Sporting CP,0.0,0.0,Rafael Leão,Transfer,1999-06-10,Portugal,Attack,18.05886379192334,51,2017-07-01
357164,2018-02-05,17/18,10949.0,336.0,Sporting CP,Sporting CP,0.0,500000.0,Rafael Leão,Transfer,1999-06-10,Portugal,Attack,18.65845311430527,51,2018-02-05
357164,2018-08-08,18/19,336.0,1082.0,Sporting CP,Lille,20200000.0,6000000.0,Rafael Leão,,1999-06-10,Portugal,Attack,19.16221765913758,51,2018-08-08
357164,2019-08-01,19/20,1082.0,5.0,Lille,AC Milan,49500000.0,15000000.0,Rafael Leão,,1999-06-10,Portugal,Attack,20.142368240930868,51,2019-08-01
476701,2021-01-04,20/21,3829.0,3329.0,Fénix,Famalicão,9100000.0,3000000.0,Manuel Ugarte,,2001-04-11,Uruguay,Midfield,19.734428473648187,52,2021-01-04
476701,2021-08-09,21/22,3329.0,336.0,Famalicão,Sporting CP,24500000.0,5000000.0,Manuel Ugarte,,2001-04-11,Uruguay,Midfield,20.32854209445585,52,2021-08-09
476701,2023-07-07,23/24,336.0,583.0,Sporting CP,Paris Saint-Germain,60000000.0,50000000.0,Manuel Ugarte,Transfer,2001-04-11,Uruguay,Midfield,22.236824093086927,52,2023-07-07
476701,2024-08-30,24/25,583.0,985.0,Paris Saint-Germain,Manchester United,50000000.0,45000000.0,Manuel Ugarte,,2001-04-11,Uruguay,Midfield,23.38672142368241,52,2024-08-30
258889,2015-07-01,15/16,6918.0,9250.0,Chelsea,Chelsea,0.0,250000.0,Dominic Solanke,Transfer,1997-09-14,England,Attack,17.793292265571527,53,2015-07-01
258889,2015-08-04,15/16,9250.0,499.0,Chelsea,Vitesse,0.0,250000.0,Dominic Solanke,,1997-09-14,England,Attack,17.88637919233402,53,2015-08-04
258889,2016-06-30,15/16,499.0,9250.0,Vitesse,Chelsea,0.0,2000000.0,Dominic Solanke,,1997-09-14,England,Attack,18.792607802874745,53,2016-06-30
258889,2017-07-10,17/18,9250.0,31.0,Chelsea,Liverpool,0.0,2000000.0,Dominic Solanke,,1997-09-14,England,Attack,19.81930184804928,53,2017-07-10
258889,2019-01-04,18/19,31.0,989.0,Liverpool,Bournemouth,21200000.0,10000000.0,Dominic Solanke,,1997-09-14,England,Attack,21.305954825462013,53,2019-01-04
258889,2024-08-10,24/25,989.0,148.0,Bournemouth,Tottenham Hotspur,64300000.0,40000000.0,Dominic Solanke,Transfer,1997-09-14,England,Attack,26.90485968514716,53,2024-08-10
360518,2015-07-01,15/16,51646.0,7460.0,AZ,AZ,0.0,0.0,Teun Koopmeiners,Transfer,1998-02-28,Netherlands,Midfield,17.336071184120467,54,2015-07-01
360518,2016-07-01,16/17,7460.0,11368.0,AZ,AZ Alkmaar,0.0,0.0,Teun Koopmeiners,Transfer,1998-02-28,Netherlands,Midfield,18.338124572210816,54,2016-07-01
360518,2017-07-01,17/18,11368.0,1090.0,AZ Alkmaar,AZ Alkmaar,0.0,350000.0,Teun Koopmeiners,Transfer,1998-02-28,Netherlands,Midfield,19.33744010951403,54,2017-07-01
360518,2021-08-30,21/22,1090.0,800.0,AZ Alkmaar,Atalanta,17900000.0,16500000.0,Teun Koopmeiners,,1998-02-28,Netherlands,Midfield,23.50171115674196,54,2021-08-30
360518,2024-08-28,24/25,800.0,506.0,Atalanta,Juventus,58400000.0,50000000.0,Teun Koopmeiners,Transfer,1998-02-28,Netherlands,Midfield,26.496919917864478,54,2024-08-28
28396,2003-07-01,03/04,11252.0,2573.0,Zeljeznicar,Zeljeznicar,0.0,0.0,Edin Dzeko,Transfer,1986-03-17,Bosnia-Herzegovina,Attack,17.28952772073922,55,2003-07-01
28396,2005-07-01,05/06,2573.0,814.0,Zeljeznicar,Teplice,80000.0,0.0,Edin Dzeko,Transfer,1986-03-17,Bosnia-Herzegovina,Attack,19.290896646132786,55,2005-07-01
28396,2005-08-01,05/06,814.0,6377.0,Teplice,Usti nad Labem,0.0,0.0,Edin Dzeko,,1986-03-17,Bosnia-Herzegovina,Attack,19.37577002053388,55,2005-08-01
28396,2005-12-31,05/06,6377.0,814.0,Usti nad Labem,Teplice,0.0,0.0,Edin Dzeko,,1986-03-17,Bosnia-Herzegovina,Attack,19.79192334017796,55,2005-12-31
28396,2007-07-01,07/08,814.0,82.0,Teplice,Wolfsburg,4000000.0,4000000.0,Edin Dzeko,,1986-03-17,Bosnia-Herzegovina,Attack,21.28952772073922,55,2007-07-01
28396,2011-01-07,10/11,82.0,281.0,Wolfsburg,Manchester City,37000000.0,30000000.0,Edin Dzeko,,1986-03-17,Bosnia-Herzegovina,Attack,24.810403832991103,55,2011-01-07
28396,2015-08-12,15/16,281.0,12.0,Manchester City,Roma,0.0,20000000.0,Edin Dzeko,,1986-03-17,Bosnia-Herzegovina,Attack,29.404517453798768,55,2015-08-12
28396,2016-06-30,15/16,12.0,281.0,Roma,Manchester City,0.0,15000000.0,Edin Dzeko,,1986-03-17,Bosnia-Herzegovina,Attack,30.288843258042437,55,2016-06-30
28396,2016-07-01,16/17,281.0,12.0,Manchester City,Roma,11000000.0,15000000.0,Edin Dzeko,Transfer,1986-03-17,Bosnia-Herzegovina,Attack,30.29158110882957,55,2016-07-01
28396,2021-08-14,21/22,12.0,46.0,Roma,Inter,2800000.0,4000000.0,Edin Dzeko,Transfer,1986-03-17,Bosnia-Herzegovina,Attack,35.4113620807666,55,2021-08-14
28396,2023-07-01,23/24,46.0,36.0,Inter,Fenerbahçe,0.0,4000000.0,Edin Dzeko,,1986-03-17,Bosnia-Herzegovina,Attack,37.28952772073922,55,2023-07-01
28396,2023-07-01,23/24,46.0,36.0,Inter,Fenerbahce,0.0,4000000.0,Edin Dzeko,Transfer,1986-03-17,Bosnia-Herzegovina,Attack,37.28952772073922,55,2023-07-01
28396,2025-07-10,25/26,36.0,430.0,Fenerbahçe,Fiorentina,0.0,1600000.0,Edin Dzeko,,1986-03-17,Bosnia-Herzegovina,Attack,39.31553730321698,55,2025-07-10
28396,2025-07-10,25/26,36.0,430.0,Fenerbahce,Fiorentina,0.0,1600000.0,Edin Dzeko,Transfer,1986-03-17,Bosnia-Herzegovina,Attack,39.31553730321698,55,2025-07-10
28396,2026-01-22,25/26,430.0,33.0,Fiorentina,Schalke,0.0,1500000.0,Edin Dzeko,,1986-03-17,Bosnia-Herzegovina,Attack,39.85215605749487,55,2026-01-22
344381,2015-07-01,15/16,6326.0,8512.0,Paris Saint-Germain,Paris Saint-Germain,0.0,0.0,Christopher Nkunku,Transfer,1997-11-14,France,Attack,17.626283367556468,56,2015-07-01
344381,2015-12-23,15/16,8512.0,583.0,Paris Saint-Germain,Paris Saint-Germain,0.0,0.0,Christopher Nkunku,Transfer,1997-11-14,France,Attack,18.105407255304584,56,2015-12-23
344381,2019-07-18,19/20,583.0,23826.0,Paris Saint-Germain,RB Leipzig,19500000.0,12000000.0,Christopher Nkunku,,1997-11-14,France,Attack,21.672826830937716,56,2019-07-18
344381,2023-07-01,23/24,23826.0,631.0,RB Leipzig,Chelsea,60000000.0,80000000.0,Christopher Nkunku,,1997-11-14,France,Attack,25.626283367556468,56,2023-07-01
344381,2025-08-30,25/26,631.0,5.0,Chelsea,AC Milan,37000000.0,35000000.0,Christopher Nkunku,Transfer,1997-11-14,France,Attack,27.79192334017796,56,2025-08-30
125781,2009-07-01,09/10,9900.0,681.0,R. Sociedad,Real Sociedad,0.0,0.0,Antoine Griezmann,Transfer,1991-03-21,France,Attack,18.28062970568104,57,2009-07-01
125781,2014-07-28,14/15,681.0,13.0,Real Sociedad,Atletico Madrid,54000000.0,30000000.0,Antoine Griezmann,,1991-03-21,France,Attack,23.353867214236825,57,2014-07-28
125781,2019-07-14,19/20,13.0,131.0,Atletico Madrid,Barcelona,120000000.0,130000000.0,Antoine Griezmann,Transfer,1991-03-21,France,Attack,28.314852840520192,57,2019-07-14
125781,2021-08-31,21/22,131.0,13.0,Barcelona,Atletico Madrid,0.0,60000000.0,Antoine Griezmann,Loan,1991-03-21,France,Attack,30.4476386036961,57,2021-08-31
125781,2023-06-30,22/23,13.0,131.0,Atletico Madrid,Barcelona,0.0,25000000.0,Antoine Griezmann,Return from loan,1991-03-21,France,Attack,32.276522929500345,57,2023-06-30
125781,2023-07-01,23/24,131.0,13.0,Barcelona,Atletico Madrid,22000000.0,25000000.0,Antoine Griezmann,Transfer,1991-03-21,France,Attack,32.27926078028747,57,2023-07-01
